#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
### TOOLTIPS ###
mta_debug_13_c;Carpenter;;;;;;;;;;;;;x
mta_debug_13_d;Back;;;;;;;;;;;;;x

# Hybrid
mta_debug_14_desc;Narrow it down further...;;;;;;;;;;;;;x
mta_debug_14_a;Vile Blood, Murder Peace, Murder Builder;;;;;;;;;;;;;x
mta_debug_14_b;Peace Architect, Peace Castellan, Peace Monumental;;;;;;;;;;;;;x
mta_debug_14_c;Hybrid Builder;;;;;;;;;;;;;x
mta_debug_14_d;Back;;;;;;;;;;;;;x
# Vile Blood / Murder Peace / Murder Builder
mta_debug_15_desc;Which?;;;;;;;;;;;;;x
mta_debug_15_a;Vile Blood;;;;;;;;;;;;;x
mta_debug_15_b;Murder Peace;;;;;;;;;;;;;x
mta_debug_15_c;Murder Builder;;;;;;;;;;;;;x
mta_debug_15_d;Back;;;;;;;;;;;;;x
# Peace Architect / Peace Castellan / Peace Monumental
mta_debug_16_desc;Which?;;;;;;;;;;;;;x
mta_debug_16_a;Peace Architect;;;;;;;;;;;;;x
mta_debug_16_b;Peace Castellan;;;;;;;;;;;;;x
mta_debug_16_c;Peace Monumental;;;;;;;;;;;;;x
mta_debug_16_d;Back;;;;;;;;;;;;;x

# Technology Points
mta_debug_20_desc;What type of technology?;;;;;;;;;;;;;x
mta_debug_20_a;All;;;;;;;;;;;;;x
mta_debug_20_b;Military;;;;;;;;;;;;;x
mta_debug_20_c;Economic;;;;;;;;;;;;;x
mta_debug_20_d;Cultural;;;;;;;;;;;;;x

# Create Artifact
mta_debug_29_desc;What type of artifact?;;;;;;;;;;;;;x
mta_debug_29_a;Crown Jewels;;;;;;;;;;;;;x
mta_debug_29_b;Weapon;;;;;;;;;;;;;x
mta_debug_29_c;Armour;;;;;;;;;;;;;x
mta_debug_29_d;Cancel;;;;;;;;;;;;;x

# Crown Jewels, Page 1
mta_debug_30_desc;What religion type of crown jewels?;;;;;;;;;;;;;x
mta_debug_30_a;Christian/Jewish;;;;;;;;;;;;;x
mta_debug_30_b;Muslim/African;;;;;;;;;;;;;x
mta_debug_30_c;Indian;;;;;;;;;;;;;x
mta_debug_30_d;More;;;;;;;;;;;;;x

# Crown Jewels, Page 2
mta_debug_31_desc;What religion type of crown jewels?;;;;;;;;;;;;;x
mta_debug_31_a;Zoroastrian/Zun;;;;;;;;;;;;;x
mta_debug_31_b;Norse;;;;;;;;;;;;;x
mta_debug_31_c;Pagan;;;;;;;;;;;;;x
mta_debug_31_d;Back;;;;;;;;;;;;;x

# Weapons, Page 1
mta_debug_32_desc;What type of weapon?;;;;;;;;;;;;;x
mta_debug_32_a;Swords;;;;;;;;;;;;;x
mta_debug_32_b;Scimitars;;;;;;;;;;;;;x
mta_debug_32_c;Lances;;;;;;;;;;;;;x
mta_debug_32_d;More;;;;;;;;;;;;;x

# Weapons, Page 2
mta_debug_33_desc;What type of weapon?;;;;;;;;;;;;;x
mta_debug_33_a;Axes;;;;;;;;;;;;;x
mta_debug_33_b;Maces;;;;;;;;;;;;;x
mta_debug_33_c;Bows;;;;;;;;;;;;;x
mta_debug_33_d;Back;;;;;;;;;;;;;x

# Armour
mta_debug_34_desc;What tier of armour?;;;;;;;;;;;;;x
mta_debug_34_a;Tier 1: Chain Mail;;;;;;;;;;;;;x
mta_debug_34_b;Tier 2: Splint Mail;;;;;;;;;;;;;x
mta_debug_34_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_34_d;Tier 4 ...;;;;;;;;;;;;;x

# Swords
mta_debug_35_desc;What tier of sword?;;;;;;;;;;;;;x
mta_debug_35_a;Tier 1: Arming Sword;;;;;;;;;;;;;x
mta_debug_35_b;Tier 2: Longsword;;;;;;;;;;;;;x
mta_debug_35_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_35_d;Tier 4 ...;;;;;;;;;;;;;x

# Scimitars
mta_debug_36_desc;What tier of scimitar?;;;;;;;;;;;;;x
mta_debug_36_a;Tier 1: Scimitar;;;;;;;;;;;;;x
mta_debug_36_b;Tier 2: Fine Scimitar;;;;;;;;;;;;;x
mta_debug_36_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_36_d;Tier 4 ...;;;;;;;;;;;;;x

# Lances
mta_debug_37_desc;What tier of lance?;;;;;;;;;;;;;x
mta_debug_37_a;Tier 1: Lance;;;;;;;;;;;;;x
mta_debug_37_b;Tier 2: Twohanded Lance;;;;;;;;;;;;;x
mta_debug_37_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_37_d;Tier 4 ...;;;;;;;;;;;;;x

# Axes
mta_debug_38_desc;What tier of axe?;;;;;;;;;;;;;x
mta_debug_38_a;Tier 1: Throwing Axe;;;;;;;;;;;;;x
mta_debug_38_b;Tier 2: Battle Axe;;;;;;;;;;;;;x
mta_debug_38_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_38_d;Tier 4 ...;;;;;;;;;;;;;x

# Maces
mta_debug_39_desc;What tier of mace?;;;;;;;;;;;;;x
mta_debug_39_a;Tier 1: Mace;;;;;;;;;;;;;x
mta_debug_39_b;Tier 2: Iron Mace;;;;;;;;;;;;;x
mta_debug_39_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_39_d;Tier 4 ...;;;;;;;;;;;;;x

# Bows
mta_debug_40_desc;What tier of bow?;;;;;;;;;;;;;x
mta_debug_40_a;Tier 1: Self Bow;;;;;;;;;;;;;x
mta_debug_40_b;Tier 2: Composite Bow;;;;;;;;;;;;;x
mta_debug_40_c;Tier 3 ...;;;;;;;;;;;;;x
mta_debug_40_d;Tier 4 ...;;;;;;;;;;;;;x

# Armour, Tier 3
mta_debug_41_desc;Which armour?;;;;;;;;;;;;;x
mta_debug_41_a;Guardian;;;;;;;;;;;;;x
mta_debug_41_b;Champion;;;;;;;;;;;;;x
mta_debug_41_c;Warden;;;;;;;;;;;;;x

# Armour, Tier 4
mta_debug_42_desc;Which armour?;;;;;;;;;;;;;x
mta_debug_42_a;Angelic Guardian;;;;;;;;;;;;;x
mta_debug_42_b;Green Armor;;;;;;;;;;;;;x
mta_debug_42_c;Immortal;;;;;;;;;;;;;x

# Crown Jewels, Christian/Jewish
mta_debug_43_desc;What artifact type of crown jewel?;;;;;;;;;;;;;x
mta_debug_43_a;Crown;;;;;;;;;;;;;x
mta_debug_43_b;Scepter;;;;;;;;;;;;;x
mta_debug_43_c;Ceremonial Weapon;;;;;;;;;;;;;x

# Crown Jewels, Muslim/African
mta_debug_44_desc;What artifact type of crown jewel?;;;;;;;;;;;;;x
mta_debug_44_a;Ceremonial Weapon;;;;;;;;;;;;;x
mta_debug_44_b;Wrist;;;;;;;;;;;;;x

# Crown Jewels, Indian
mta_debug_45_desc;What artifact type of crown jewel?;;;;;;;;;;;;;x
mta_debug_45_a;Ceremonial Weapon;;;;;;;;;;;;;x
mta_debug_45_b;Necklace;;;;;;;;;;;;;x

# Crown Jewels, Zoroastrian/Zun
mta_debug_46_desc;What artifact type of crown jewel?;;;;;;;;;;;;;x
mta_debug_46_a;Ceremonial Weapon;;;;;;;;;;;;;x
mta_debug_46_b;Crown;;;;;;;;;;;;;x

# Crown Jewels, Norse
mta_debug_47_desc;What artifact type of crown jewel?;;;;;;;;;;;;;x
mta_debug_47_a;Ceremonial Weapon;;;;;;;;;;;;;x
mta_debug_47_b;Crown;;;;;;;;;;;;;x

# Crown Jewels, Pagan
mta_debug_48_desc;What artifact type of crown jewel?;;;;;;;;;;;;;x
mta_debug_48_a;Ceremonial Weapon;;;;;;;;;;;;;x
mta_debug_48_b;Crown;;;;;;;;;;;;;x

# Swords, Tier 3
mta_debug_49_desc;Which sword?;;;;;;;;;;;;;x
mta_debug_49_a;Heartseeker;;;;;;;;;;;;;x
mta_debug_49_b;Vengeance;;;;;;;;;;;;;x
mta_debug_49_c;Fury;;;;;;;;;;;;;x

# Swords, Tier 4
mta_debug_50_desc;Which sword?;;;;;;;;;;;;;x
mta_debug_50_a;Dragonseeker;;;;;;;;;;;;;x
mta_debug_50_b;Heaven's Vengeance;;;;;;;;;;;;;x
mta_debug_50_c;God's Fury;;;;;;;;;;;;;x

# Scimitars, Tier 3
mta_debug_51_desc;Which scimitar?;;;;;;;;;;;;;x
mta_debug_51_a;The Golden Scimitar;;;;;;;;;;;;;x
mta_debug_51_b;Scimitar of Fortune;;;;;;;;;;;;;x
mta_debug_51_c;Scimitar of Conquest;;;;;;;;;;;;;x

# Scimitars, Tier 4
mta_debug_52_desc;Which scimitar?;;;;;;;;;;;;;x
mta_debug_52_a;Golden Vengeance;;;;;;;;;;;;;x
mta_debug_52_b;Scimitar of the Night;;;;;;;;;;;;;x
mta_debug_52_c;Scimitar of Death;;;;;;;;;;;;;x

# Lances, Tier 3
mta_debug_53_desc;Which lance?;;;;;;;;;;;;;x
mta_debug_53_a;The Impaler;;;;;;;;;;;;;x
mta_debug_53_b;The Trident;;;;;;;;;;;;;x
mta_debug_53_c;The Piercer;;;;;;;;;;;;;x

# Lances, Tier 4
mta_debug_54_desc;Which lance?;;;;;;;;;;;;;x
mta_debug_54_a;Bleeding Lance;;;;;;;;;;;;;x
mta_debug_54_b;Death Strike;;;;;;;;;;;;;x
mta_debug_54_c;Ascalon;;;;;;;;;;;;;x

# Axes, Tier 3
mta_debug_55_desc;Which axe?;;;;;;;;;;;;;x
mta_debug_55_a;Marauder;;;;;;;;;;;;;x
mta_debug_55_b;Ravager;;;;;;;;;;;;;x
mta_debug_55_c;Cleaver;;;;;;;;;;;;;x

# Axes, Tier 4
mta_debug_56_desc;Which axe?;;;;;;;;;;;;;x
mta_debug_56_a;Darkbringer;;;;;;;;;;;;;x
mta_debug_56_b;Heaven's Devastator;;;;;;;;;;;;;x
mta_debug_56_c;The Dragon Cleaver;;;;;;;;;;;;;x

# Maces, Tier 3
mta_debug_57_desc;Which mace?;;;;;;;;;;;;;x
mta_debug_57_a;The Foe Hammer;;;;;;;;;;;;;x
mta_debug_57_b;The Bone Breaker;;;;;;;;;;;;;x
mta_debug_57_c;The Shatterer;;;;;;;;;;;;;x

# Maces, Tier 4
mta_debug_58_desc;Which mace?;;;;;;;;;;;;;x
mta_debug_58_a;The Skullcrusher;;;;;;;;;;;;;x
mta_debug_58_b;The Twilight Hammer;;;;;;;;;;;;;x
mta_debug_58_c;The Giant Shatterer;;;;;;;;;;;;;x

# Bows, Tier 3
mta_debug_59_desc;Which bow?;;;;;;;;;;;;;x
mta_debug_59_a;Silent Wind;;;;;;;;;;;;;x
mta_debug_59_b;Lightning;;;;;;;;;;;;;x
mta_debug_59_c;Eagle;;;;;;;;;;;;;x

# Bows, Tier 4
mta_debug_60_desc;Which bow?;;;;;;;;;;;;;x
mta_debug_60_a;Death Wind;;;;;;;;;;;;;x
mta_debug_60_b;Lightning Strike;;;;;;;;;;;;;x
mta_debug_60_c;Ice Eagle;;;;;;;;;;;;;x

### RELIGION MODIFIERS ###
mta_religious_resurgence;[This.GetName] Resurgence;;;;;;;;;;;;;x
mta_religious_decline;[This.GetName] Decline;;;;;;;;;;;;;x

### EVENT MODIFIERS ###
debug_health_modifier;Healthful;;;;;;;;;;;;;x
debug_bad_health_modifier;Grave Health;;;;;;;;;;;;;x
