PROV2027;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;Gwang;x
PROV2028;Gong;Gong;Gong;Gong;Gong;Gong;Gong;Gong;Gong;Gong;Gong;Gong;Gong;x
PROV2029;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;Cheong;x
PROV2030;Won;Won;Won;Won;Won;Won;Won;Won;Won;Won;Won;Won;Won;x
PROV2031;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;Jeon;x
PROV2032;Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;Na;x
PROV2033;Seung;Seung;Seung;Seung;Seung;Seung;Seung;Seung;Seung;Seung;Seung;Seung;Seung;x
PROV2034;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;Jeju;x
PROV2035;Sang;Sang;Sang;Sang;Sang;Sang;Sang;Sang;Sang;Sang;Sang;Sang;Sang;x
PROV2036;Gang;Gang;Gang;Gang;Gang;Gang;Gang;Gang;Gang;Gang;Gang;Gang;Gang;x
PROV2037;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;Yang ;x
PROV2038;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;Yongcheon;x
PROV2039;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;Hyeongdeok;x
PROV2040;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;Namhae;x
PROV2041;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;Amnok;x
PROV2042;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;Jangnyeong;x
PROV2043;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;Buyeo;x
PROV2044;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;Makhil;x
PROV2045;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;Jeongri;x
PROV2046;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;Anbyeon;x
PROV2047;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;Solbin;x
PROV2048;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;Dongpyeong;x
PROV2049;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;Cheoli;x
PROV2050;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;Hoewon;x
PROV2051;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;Yeongju;x
PROV2052;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;Dongju;x
PROV2053;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;Sokju;x
PROV2054;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;Tsushima;x
PROV2055;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;Ghuad-neng;x
PROV2056;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;Drieux;x
PROV2057;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;Bagua Ma;x
PROV2058;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;Kamchatka Bay;x
PROV2059;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;Sambirano;x
PROV2060;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;Antongil;x
PROV2061;Marka;Marka;Marka;Marka;Marka;Marka;Marka;Marka;Marka;Marka;Marka;Marka;Marka;x
PROV2062;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;Isamu Pati;x
PROV2063;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;Kangila;x
PROV2064;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;Ingomba Ilele;x
PROV2065;Tere;Tere;Tere;Tere;Tere;Tere;Tere;Tere;Tere;Tere;Tere;Tere;Tere;x
PROV2066;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;Masekesa;x
PROV2067;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;Inyanga;x
PROV2068;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;Dambarare;x
PROV2069;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;Mapela;x
PROV2070;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;Chikova;x
PROV2071;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;Zumbo;x
PROV2072;Sena;Sena;Sena;Sena;Sena;Sena;Sena;Sena;Sena;Sena;Sena;Sena;Sena;x
PROV2073;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;Mtelegwa;x
PROV2074;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;Malumba;x
PROV2075;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;Chibvumani;x
PROV2076;Khami;Khami;Khami;Khami;Khami;Khami;Khami;Khami;Khami;Khami;Khami;Khami;Khami;x
PROV2077;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;Domboshava;x
PROV2078;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;Matendera;x
PROV2079;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;Toutswemogala;x
PROV2080;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;Dzata;x
PROV2081;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;Tulamela;x
PROV2094;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;Diexi;x
PROV2095;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;Dzoi;x
PROV2096;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;Ngawa;x
PROV2098;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;Sungqu;x
PROV2099;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;Devalgarh;x
PROV2100;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;Badrinath;x
PROV2101;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;Champawat;x
PROV2102;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;Kartikkeyapura;x
PROV2103;Markam;Markam;Markam;Markam;Markam;Markam;Markam;Markam;Markam;Markam;Markam;Markam;Markam;x
PROV2104;Baima;Baima;Baima;Baima;Baima;Baima;Baima;Baima;Baima;Baima;Baima;Baima;Baima;x
PROV2105;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;Thandwe;x
PROV2106;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;Vaisali;x
PROV2107;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;Khampat;x
PROV2108;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;Pagan;x
PROV2109;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;Kyauksa;x
PROV2110;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;Pegu;x
PROV2111;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;Dagon;x
PROV2112;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;Martaban;x
PROV2113;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;Thaton;x
PROV2114;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;Hariphunchai;x
PROV2115;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;x
PROV2116;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;U Thong;x
PROV2117;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;Ratchaburi;x
PROV2118;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;Phetchaburi;x
PROV2119;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;Nakhon Pathom;x
PROV2120;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;Chaiya;x
PROV2121;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;Nakhon Si Thammarat;x
PROV2122;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;Kedaram;x
PROV2123;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;Wiang-jun;x
PROV2124;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;x
PROV2125;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;x
PROV2126;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;Angkor Wat;x
PROV2127;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;Banteay Srei;x
PROV2128;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;Hariharalaya;x
PROV2129;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;Preah Vihear;x
PROV2130;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;Sresthapura;x
PROV2131;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;Stung Treng;x
PROV2132;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;Sambor Prei Kuk;x
PROV2133;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;Wat Nokor;x
PROV2134;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;Angkor Borei;x
PROV2135;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;Oc Eo;x
PROV2136;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;Prey Nokor;x
PROV2137;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;Panduranga;x
PROV2138;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;Kauthara;x
PROV2139;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;Vijaya;x
PROV2140;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;Indrapura;x
PROV2141;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;x
PROV2142;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;Tinheia;x
PROV2143;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;Kevanopolis;x
PROV2144;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;Thanh Hoa;x
PROV2145;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;Hoanya;x
PROV2146;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;Epandreia Eschate;x
PROV2147;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;Xiangkhouang;x
PROV2148;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;Luang Prabang;x
PROV2149;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Nan;x
PROV2150;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;Sukhothai;x
PROV2151;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;Phitsanulok;x
PROV2152;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;x
PROV2153;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;Ratanapuros;x
PROV2154;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;Lampang;x
PROV2155;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;Chiang Mai;x
PROV2156;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;Chiang Rai;x
PROV2157;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;Phayao;x
PROV2158;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;Mergui;x
PROV2159;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;Bassein;x
PROV2160;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;Sri Ksetra;x
PROV2161;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;Menandreia;x
PROV2162;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;Tugma Metropolis;x
PROV2163;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;Bhamo;x
PROV2164;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;Ngapudaw;x
PROV2165;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;Mogaung;x
